gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2990790160	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20100711_6_algae_occ6	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				7.2	0.0	2010-07-11	11	7	2010	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.519Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990790159	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20100711_5_algae_occ5	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				6.1	0.0	2010-07-11	11	7	2010	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.519Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990790158	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20100711_4_algae_occ4	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				5.5	0.0	2010-07-11	11	7	2010	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.519Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990790157	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20100711_3_algae_occ3	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				7.6	0.0	2010-07-11	11	7	2010	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.519Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990790156	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20100711_2_algae_occ2	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				6.7	0.0	2010-07-11	11	7	2010	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.518Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789839	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20190806_2_algae_occ9	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				5.6	0.0	2019-08-06	6	8	2019	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.479Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789836	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20190806_1_algae_occ8	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				5.5	0.0	2019-08-06	6	8	2019	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.479Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789772	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20160901_6_algae_occ2	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				6.1	0.0	2016-09-01	1	9	2016	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.474Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789730	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20141009_6_algae_occ2	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				2.9	0.0	2014-10-09	9	10	2014	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.471Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789711	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20131022_4_algae_occ6	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				6.7	0.0	2013-10-22	22	10	2013	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.470Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789704	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20131022_1_algae_occ3	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				7.3	0.0	2013-10-22	22	10	2013	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.469Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789299	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20130818_2_algae_occ2	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				6.2	0.0	2013-08-18	18	8	2013	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.532Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789296	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20121125_6_algae_occ5	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				7.8	0.0	2012-11-25	25	11	2012	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.532Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789295	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20121125_5_algae_occ4	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				6.6	0.0	2012-11-25	25	11	2012	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.532Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789294	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20121125_4_algae_occ3	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				4.0	0.0	2012-11-25	25	11	2012	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.531Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789293	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20121125_3_algae_occ2	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				8.5	0.0	2012-11-25	25	11	2012	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.531Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789290	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20120721_6_algae_occ4	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				7.0	0.0	2012-07-21	21	7	2012	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.531Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789289	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20120721_5_algae_occ3	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				6.4	0.0	2012-07-21	21	7	2012	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.531Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789288	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20120721_4_algae_occ2	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				6.6	0.0	2012-07-21	21	7	2012	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.531Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789285	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20111122_2_algae_occ9	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				7.3	0.0	2011-11-22	22	11	2011	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.531Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789283	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20111122_1_algae_occ8	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				7.6	0.0	2011-11-22	22	11	2011	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.530Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789263	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20100711_6_algae_occ7	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				7.2	0.0	2010-07-11	11	7	2010	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.528Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789262	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20100711_5_algae_occ6	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				6.1	0.0	2010-07-11	11	7	2010	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.528Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789261	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20100711_4_algae_occ5	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				5.5	0.0	2010-07-11	11	7	2010	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.528Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789260	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20100711_3_algae_occ4	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				7.6	0.0	2010-07-11	11	7	2010	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.528Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789259	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20100711_2_algae_occ3	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				6.7	0.0	2010-07-11	11	7	2010	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.528Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990789258	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	LittleCoronaDelMar_20100711_1_algae_occ2	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Little Corona Del Mar		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	33.589802	-117.868698	250.0				8.8	0.0	2010-07-11	11	7	2010	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.528Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990788937	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20190806_1_algae_occ9	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				5.5	0.0	2019-08-06	6	8	2019	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.501Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990788874	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20160901_6_algae_occ3	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				6.1	0.0	2016-09-01	1	9	2016	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.496Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990788871	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20160901_5_algae_occ2	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				6.4	0.0	2016-09-01	1	9	2016	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.496Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990788835	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20141009_6_algae_occ3	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				2.9	0.0	2014-10-09	9	10	2014	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.493Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990788833	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20141009_5_algae_occ2	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				5.6	0.0	2014-10-09	9	10	2014	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.493Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990788814	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20131022_4_algae_occ7	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				6.7	0.0	2013-10-22	22	10	2013	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.491Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990788808	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20131022_1_algae_occ4	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				7.3	0.0	2013-10-22	22	10	2013	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.491Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990788789	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20101117_3_algae_occ2	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				10.5	0.0	2010-11-17	17	11	2010	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.488Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
